accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-1.09,-0.00,-0.57,-111.39,19.59,-65.67,0.00,0.41,0.00,0.00,2
-1.03,0.31,-0.60,-40.71,-12.82,-69.21,0.00,0.51,0.00,0.00,2
-0.25,0.04,-1.25,-55.48,-61.10,21.85,0.00,0.44,0.00,0.00,2
-0.34,0.17,-1.10,30.09,36.13,29.85,0.00,0.00,0.00,0.00,2
-0.41,0.25,-1.12,5.55,23.07,28.69,0.00,0.00,0.00,0.00,2
-0.29,0.15,-1.10,-67.57,-53.65,-56.88,0.00,0.00,0.00,0.00,2
-0.09,-0.15,-1.15,5.55,39.79,19.78,0.00,0.00,0.00,0.00,2
0.05,0.02,-1.45,-84.90,36.99,-34.12,0.00,0.00,0.00,0.00,2
-0.04,-0.08,-1.27,2.87,0.79,-0.73,0.00,0.00,0.00,0.00,2
-0.02,-0.09,-1.24,3.11,0.73,-0.85,0.00,0.00,0.00,0.00,2
-0.04,-0.09,-1.25,2.69,-0.61,-0.55,0.00,0.00,0.00,0.00,2
-0.03,-0.08,-1.24,3.54,1.04,-0.85,0.00,0.00,0.00,0.00,2
-0.04,-0.08,-1.26,2.81,0.00,-0.61,0.00,0.00,0.00,0.00,2
-0.06,-0.06,-1.24,3.85,1.16,0.73,0.00,0.00,0.00,0.00,2
-0.03,-0.08,-1.22,6.65,5.92,-0.61,0.00,0.00,0.00,0.00,2
-0.06,-0.06,-1.23,3.11,0.85,2.93,0.00,0.00,0.00,0.00,2
-0.02,-0.09,-1.23,3.48,0.73,-1.04,0.00,0.00,0.00,0.00,2
-0.04,-0.08,-1.22,3.48,1.34,-1.16,0.00,0.00,0.00,0.00,2
-0.03,-0.08,-1.21,2.99,-0.67,-0.61,0.00,0.00,0.00,0.00,2
-0.04,-0.07,-1.24,2.87,0.00,-0.67,0.00,0.72,0.00,0.00,2
-0.04,-0.07,-1.25,3.05,0.61,-0.79,0.00,0.79,0.00,0.00,2
-0.04,-0.08,-1.24,2.99,0.00,-0.37,0.00,0.00,0.00,0.00,2
-0.05,-0.08,-1.23,2.99,0.12,-0.49,0.00,0.00,0.00,0.00,2
-0.05,-0.08,-1.24,2.50,-0.24,-0.61,0.00,0.00,0.00,0.00,2
-0.04,-0.07,-1.24,2.62,0.06,-0.79,0.00,0.00,0.00,0.00,2
-0.05,-0.08,-1.24,2.99,0.18,-0.49,0.00,0.00,0.00,0.00,2
-0.05,-0.08,-1.24,3.17,0.00,-0.85,0.00,0.00,0.93,0.00,2
-0.04,-0.07,-1.24,2.81,-0.06,-0.85,0.00,0.00,1.30,0.00,2
-0.04,-0.06,-1.23,2.99,-0.31,-1.16,0.00,0.00,0.00,0.00,2
-0.05,-0.07,-1.24,3.36,0.12,-0.55,0.00,0.00,0.00,0.00,2
-0.04,-0.07,-1.24,3.11,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.05,-0.08,-1.25,2.99,0.00,-0.73,0.00,0.00,0.00,0.00,2
-0.04,-0.08,-1.23,4.21,1.40,-0.92,0.00,0.00,0.00,0.00,2
-0.05,-0.07,-1.24,2.99,0.37,-0.61,0.00,0.00,0.00,0.00,2
-0.05,-0.07,-1.24,2.87,0.18,-0.67,0.00,0.00,0.00,0.00,2
-0.04,-0.08,-1.25,2.08,0.00,-1.04,0.00,0.00,0.00,0.00,2
-0.05,-0.07,-1.23,3.05,0.49,-0.73,0.00,0.00,0.00,0.00,2
-0.04,-0.08,-1.25,2.87,-0.18,-0.85,0.00,0.00,0.00,0.00,2
0.26,-0.06,-1.53,28.50,-64.94,20.63,0.00,0.00,0.00,0.00,2
0.26,0.32,-1.06,12.15,28.26,43.82,0.00,0.00,0.00,0.00,2
-0.16,0.12,-1.10,-10.86,46.57,-23.32,0.00,0.00,0.00,0.00,2
0.10,-0.08,-1.44,27.22,-65.55,-2.14,0.00,0.00,0.00,0.00,2
0.06,0.01,-1.21,0.73,-6.65,64.03,0.00,0.00,0.00,0.00,2
-0.16,0.10,-1.24,7.51,42.48,38.27,0.00,0.00,0.00,0.00,2
0.03,0.11,-1.26,13.37,1.04,-0.85,0.00,0.00,0.00,0.00,2
-0.17,0.05,-1.25,-8.06,-19.35,25.15,0.00,0.00,0.00,0.00,2
-0.13,0.01,-1.22,9.22,-2.20,41.08,0.00,0.00,0.00,0.00,2
-0.14,0.05,-1.27,-1.53,-4.09,-14.59,0.00,0.00,0.00,0.00,2
-0.14,0.01,-1.26,7.14,-0.73,1.10,0.00,0.00,0.00,0.00,2
-0.07,0.02,-1.24,3.30,49.87,-0.61,0.00,0.00,0.00,0.00,2
-0.19,0.05,-1.20,-1.59,-7.14,-1.89,0.00,0.00,0.00,0.00,2
-0.16,0.01,-1.23,3.66,4.70,0.31,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,3.23,1.10,-1.10,0.00,0.00,0.00,0.00,2
-0.17,0.04,-1.23,3.66,0.49,3.97,0.00,0.00,0.00,0.00,2
-0.17,0.04,-1.23,0.98,-2.01,-0.61,0.00,0.00,0.00,0.00,2
-0.16,0.05,-1.23,1.83,-0.61,-8.79,0.00,0.00,0.00,0.00,2
-0.16,0.04,-1.24,2.93,0.31,-0.73,0.00,0.00,0.00,0.00,2
-0.16,0.04,-1.23,2.93,0.37,-0.67,0.00,0.00,0.00,0.00,2
-0.16,0.04,-1.24,2.93,0.00,-0.98,0.00,0.00,0.00,0.00,2
-0.17,0.05,-1.23,2.99,0.61,-0.49,0.00,0.00,0.00,0.00,2
-0.14,0.04,-1.24,15.75,21.12,-2.20,0.00,0.00,0.00,0.00,2
-0.13,0.02,-1.22,5.80,4.33,-1.10,0.00,0.00,0.00,0.00,2
-0.14,0.03,-1.23,3.11,1.16,-0.85,0.00,0.00,0.00,0.00,2
-0.17,0.06,-1.25,0.43,-2.50,-0.73,0.00,0.00,0.00,0.00,2
-0.16,0.04,-1.24,-0.12,-5.00,-0.24,0.00,0.00,0.00,0.00,2
-0.18,0.06,-1.23,3.05,-0.49,-0.73,0.00,0.00,0.00,0.00,2
-0.15,0.03,-1.23,1.40,-1.46,-0.43,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.99,0.00,-0.73,0.00,0.00,0.00,0.00,2
-0.18,0.04,-1.25,4.46,0.37,-0.73,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.14,-1.53,-0.67,0.00,0.00,0.00,0.00,2
-0.16,0.06,-1.27,3.17,-1.10,-1.10,0.00,0.00,0.00,0.00,2
-0.17,0.05,-1.23,3.11,0.61,-0.79,0.00,0.00,0.00,0.00,2
-0.19,0.07,-1.21,-0.37,-2.56,-0.67,0.00,0.00,0.00,0.00,2
-0.18,0.05,-1.23,2.75,0.06,-0.79,0.00,0.00,0.00,0.00,2
-0.18,0.06,-1.23,2.75,-0.37,-0.79,0.00,0.00,0.00,0.00,2
-0.18,0.06,-1.23,3.30,-0.49,-0.49,0.00,0.00,0.00,0.00,2
-0.17,0.05,-1.23,2.81,0.06,-0.49,0.00,0.04,0.00,0.00,2
-0.18,0.06,-1.22,2.93,0.49,-0.85,0.00,0.05,0.00,0.00,2
-0.17,0.06,-1.24,-0.43,-4.94,-0.55,0.00,0.00,0.00,0.00,2
-0.18,0.04,-1.24,1.71,-1.95,-0.49,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,3.42,0.61,-0.73,0.00,0.00,0.00,0.00,2
-0.18,0.05,-1.23,2.44,-0.24,-0.61,0.00,0.05,0.00,0.00,2
-0.17,0.05,-1.22,3.11,-0.12,-0.67,0.00,0.00,0.00,0.00,2
-0.13,0.03,-1.21,3.66,0.31,-0.49,0.00,0.00,0.00,0.00,2
-0.14,0.04,-1.23,2.75,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.15,0.03,-1.24,2.81,0.00,-0.73,0.00,0.00,0.00,0.00,2
-0.14,0.03,-1.23,2.93,0.00,-0.85,0.00,0.00,0.00,0.00,2
-0.14,0.03,-1.24,2.99,-0.06,-0.55,0.00,0.00,0.00,0.00,2
-0.17,0.06,-1.24,3.97,1.40,-0.79,0.00,0.00,0.00,0.00,2
-0.17,0.05,-1.23,3.11,0.31,-0.61,0.00,0.13,0.00,0.00,2
-0.18,0.06,-1.24,2.26,-0.98,-0.61,0.00,0.00,0.00,0.00,2
-0.18,0.05,-1.24,2.62,0.00,-0.79,0.00,0.00,0.00,0.00,2
-0.17,0.05,-1.23,2.81,-0.18,-0.61,0.00,0.00,0.00,0.00,2
-0.17,0.06,-1.25,3.23,0.31,-0.61,0.00,0.00,0.00,0.00,2
-0.15,0.03,-1.23,2.93,0.61,-0.67,0.00,0.00,0.00,0.00,2
-0.14,0.04,-1.24,2.87,0.06,-0.92,0.00,0.00,0.00,0.00,2
-0.15,0.02,-1.22,2.56,-1.77,-0.67,0.00,0.00,0.00,0.00,2
-0.13,0.03,-1.23,8.06,6.84,-0.49,0.00,0.00,0.00,0.00,2
-0.18,0.06,-1.25,-1.89,-7.93,-0.61,0.00,0.15,0.00,0.00,2
-0.15,0.03,-1.23,2.81,0.06,-0.67,0.00,0.17,0.00,0.00,2
-0.15,0.04,-1.24,3.48,0.00,-0.55,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.56,-0.85,-0.85,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.99,0.55,-0.55,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,3.11,0.55,-0.73,0.00,0.00,0.00,0.00,2
-0.16,0.04,-1.23,-2.26,-7.57,-0.24,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.23,2.87,0.55,-0.98,0.00,0.00,0.00,0.00,2
-0.14,0.04,-1.24,2.62,-0.31,-0.85,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.69,-1.22,-0.73,0.00,0.00,0.00,0.00,2
-0.15,0.03,-1.24,3.11,0.24,-0.67,0.00,0.00,0.00,0.00,2
-0.16,0.05,-1.22,6.84,6.84,-0.67,0.00,0.00,0.00,0.00,2
-0.17,0.05,-1.23,2.69,-0.24,-0.43,0.00,0.00,0.00,0.00,2
-0.18,0.06,-1.27,4.52,3.48,-1.34,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,3.85,0.92,-0.67,0.00,0.00,0.00,0.00,2
-0.16,0.04,-1.24,4.46,2.08,-0.73,0.00,0.00,0.00,0.00,2
-0.14,0.03,-1.23,3.54,0.55,-0.61,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.25,2.93,-0.67,-0.67,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,3.11,0.55,-0.73,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.25,2.99,-0.18,-0.79,0.00,0.00,0.00,0.00,2
-0.17,0.05,-1.23,9.16,9.09,-1.46,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.87,0.98,-0.79,0.00,0.00,0.00,0.00,2
-0.18,0.04,-1.24,3.54,3.60,-1.22,0.00,0.00,0.00,0.00,2
-0.14,0.03,-1.24,3.17,0.92,-0.73,0.00,0.00,0.00,0.00,2
-0.19,0.05,-1.26,1.28,-3.72,-0.73,0.00,0.00,0.00,0.00,2
-0.14,0.04,-1.24,2.32,-16.36,-1.28,0.00,0.00,0.00,0.00,2
-0.10,0.04,-1.23,3.30,15.38,-0.24,0.00,0.00,0.00,0.00,2
-0.15,0.03,-1.23,3.11,0.00,-0.79,0.00,0.00,0.00,0.00,2
-0.09,0.03,-1.23,3.05,-0.67,-1.04,0.00,0.00,0.00,0.00,2
-0.18,0.06,-1.23,3.66,1.22,-0.92,0.00,0.00,0.00,0.00,2
-0.18,0.06,-1.23,2.87,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.16,0.06,-1.24,2.56,-0.06,-0.37,0.00,0.00,0.00,0.00,2
-0.17,0.05,-1.23,2.87,0.12,-0.79,0.00,0.00,0.98,0.00,2
-0.17,0.05,-1.23,2.75,0.00,-0.49,0.00,0.00,1.07,0.00,2
-0.17,0.05,-1.23,2.75,0.12,-0.61,0.00,0.00,0.50,0.00,2
-0.16,0.03,-1.23,2.81,0.18,-0.67,0.00,0.00,0.00,0.00,2
-0.15,0.03,-1.26,2.69,0.98,-0.73,0.00,0.00,0.00,0.00,2
-0.14,0.04,-1.24,3.36,0.49,-0.61,0.00,0.00,0.00,0.00,2
-0.17,0.03,-1.27,2.50,-1.53,-1.40,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.21,2.14,0.61,-0.61,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.50,-0.85,-0.73,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,3.17,0.12,-0.79,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.23,2.81,0.18,-0.92,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.87,0.06,-0.43,0.00,0.00,0.00,0.00,2
-0.14,0.04,-1.24,2.62,0.06,-0.55,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.69,0.49,-0.73,0.00,0.00,0.00,0.00,2
-0.16,0.04,-1.24,2.75,-0.06,-0.73,0.00,0.00,0.00,0.00,2
-0.14,0.04,-1.26,1.65,1.83,-0.37,0.00,0.00,0.00,0.00,2
-0.08,0.04,-1.22,1.53,-39.31,-1.40,0.00,0.00,0.00,0.00,2
0.03,0.03,-1.25,1.71,7.32,0.85,0.00,0.00,0.00,0.00,2
-0.05,0.02,-1.25,5.49,19.29,-0.37,0.00,0.00,0.00,0.00,2
-0.15,0.04,-1.24,2.56,2.01,-0.98,0.00,0.00,0.00,0.00,2
-0.15,0.05,-1.25,2.87,-1.16,-0.92,0.00,0.00,0.00,0.00,2
0.01,0.01,-1.13,1.83,-31.86,1.34,0.00,0.00,0.00,0.00,2
0.22,-0.03,-1.21,2.20,-7.26,-7.81,0.00,0.00,0.00,0.00,2
0.16,-0.04,-1.21,-1.65,16.05,-0.49,0.00,0.00,0.00,0.00,2
0.08,-0.02,-1.21,2.56,8.61,-20.20,0.00,0.00,0.00,0.00,2
-0.07,0.06,-1.25,3.05,-0.12,-0.43,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.24,2.75,0.37,-0.55,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.24,2.87,-0.06,-0.67,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.24,3.05,0.06,-0.85,0.00,0.00,0.00,0.00,2
-0.06,0.04,-1.24,-18.62,45.72,-48.52,0.00,0.00,0.00,0.00,2
-0.08,0.05,-1.24,2.99,-0.79,-0.73,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.24,2.81,-0.37,-0.67,0.00,0.00,0.00,0.00,2
-0.04,0.03,-1.20,4.52,-15.99,-1.34,0.00,0.00,0.00,0.00,2
-0.15,0.05,-1.23,2.87,0.37,-0.49,0.00,0.00,0.00,0.00,2
-0.15,0.05,-1.23,2.99,0.31,-0.61,0.00,0.00,0.00,0.00,2
-0.16,0.06,-1.23,3.05,1.04,-3.78,0.00,0.00,0.00,0.00,2
-0.16,0.05,-1.23,2.32,-0.98,-0.61,0.00,0.00,0.00,0.00,2
-0.15,0.06,-1.24,2.81,0.31,1.34,0.00,0.00,0.00,0.00,2
-0.15,0.05,-1.23,2.62,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.14,0.05,-1.24,5.19,-0.61,27.40,0.00,0.00,0.00,0.00,2
-0.06,0.05,-1.25,3.23,0.06,-0.61,0.00,0.00,0.00,0.00,2
-0.03,0.09,-1.24,4.03,0.55,17.64,0.00,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.32,-1.59,-0.55,0.00,0.00,0.00,0.00,2
-0.05,0.04,-1.25,2.08,-1.89,3.36,0.00,0.00,0.00,0.00,2
-0.07,0.06,-1.24,3.11,-0.31,6.59,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.24,2.75,-0.18,-0.79,0.00,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.81,0.12,-0.06,0.00,0.00,0.00,0.00,2
-0.06,0.05,-1.24,2.81,0.12,-0.79,0.00,0.00,0.00,0.00,2
-0.06,0.06,-1.24,3.05,0.06,-0.43,0.00,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.87,0.06,-0.61,0.00,0.00,0.00,0.00,2
-0.06,0.06,-1.24,3.05,0.00,-0.79,0.00,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.93,0.12,-0.55,0.00,0.00,0.73,0.00,2
-0.06,0.05,-1.24,2.99,0.24,-0.92,0.00,0.00,0.77,0.00,2
-0.07,0.06,-1.25,3.23,-0.43,6.04,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.24,2.69,0.31,-0.67,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.25,2.93,-0.12,-0.92,0.00,0.00,0.00,0.00,2
-0.06,0.05,-1.25,3.05,0.12,-0.73,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.25,2.93,0.24,-0.79,0.00,0.00,0.00,0.00,2
-0.06,0.05,-1.25,2.87,-0.37,-0.79,0.00,0.00,0.00,0.00,2
-0.08,0.04,-1.23,3.30,-0.37,14.10,0.00,0.00,0.00,0.00,2
-0.00,0.03,-1.24,2.62,0.06,-1.77,0.00,0.00,0.00,0.00,2
-0.06,0.06,-1.24,2.81,0.18,-0.55,0.00,0.00,0.00,0.00,2
-0.07,0.06,-1.24,2.50,1.16,-12.70,0.00,0.00,0.00,0.00,2
-0.08,0.05,-1.25,3.54,-8.00,-1.28,0.00,0.00,0.00,0.00,2
-0.06,0.06,-1.24,2.69,-1.59,-0.79,0.00,0.00,0.00,0.00,2
-0.07,0.06,-1.24,2.44,4.27,-0.55,0.00,0.00,0.00,0.00,2
-0.08,0.05,-1.25,2.87,-0.31,-0.67,0.00,0.00,0.00,0.00,2
-0.08,0.05,-1.25,2.69,-0.55,-0.67,0.00,0.00,0.00,0.00,2
-0.06,0.08,-1.25,3.30,-0.61,6.84,0.00,0.00,0.00,0.00,2
-0.06,0.05,-1.24,0.92,5.19,-7.39,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.25,2.75,0.00,-0.73,0.00,0.00,0.00,0.00,2
-0.09,0.06,-1.24,2.81,0.24,-0.73,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.25,2.93,0.37,-0.92,0.00,0.00,0.00,0.00,2
-0.13,0.06,-1.29,2.81,-3.05,-0.31,0.00,0.00,0.00,0.00,2
-0.08,0.05,-1.24,2.81,0.24,-1.04,0.00,0.00,0.00,0.00,2
-0.06,0.08,-1.21,3.11,-0.31,6.90,0.00,0.00,0.00,0.00,2
-0.08,0.04,-1.24,2.93,0.43,-0.67,0.00,0.00,0.00,0.13,2
-0.08,0.05,-1.24,2.75,-0.12,-0.73,0.00,0.00,0.00,0.00,2
-0.07,0.06,-1.24,3.48,5.68,4.46,0.00,0.00,0.00,0.00,2
-0.18,0.00,-1.23,2.32,1.46,-0.49,0.00,0.00,0.00,0.00,2
-0.17,0.00,-1.25,2.20,1.34,-0.55,0.00,0.00,0.00,0.00,2
-0.18,0.00,-1.23,2.87,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.18,0.00,-1.23,2.44,0.61,-0.55,0.00,0.00,0.00,0.00,2
-0.18,-0.00,-1.23,2.81,-0.12,-0.67,0.00,0.00,0.00,0.00,2
-0.19,0.00,-1.23,3.11,-0.24,-0.85,0.00,0.00,0.00,0.00,2
-0.18,-0.00,-1.23,3.78,-0.55,-0.79,0.00,0.00,0.00,0.00,2
-0.18,0.00,-1.23,2.93,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.22,-0.00,-1.23,7.08,-12.33,-8.54,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.25,2.87,-1.04,-1.34,0.00,0.00,0.00,0.00,2
-0.08,0.05,-1.24,2.87,-0.24,-0.55,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.25,2.81,0.00,-0.79,0.00,0.00,0.00,0.13,2
-0.08,0.05,-1.24,2.87,0.73,-0.61,0.00,0.00,0.00,0.09,2
-0.07,0.05,-1.24,2.81,-0.31,-0.73,0.00,0.00,0.00,0.07,2
-0.08,0.05,-1.24,3.11,-0.55,-0.73,0.00,0.00,0.00,0.00,2
-0.08,0.05,-1.24,2.81,0.18,-0.49,0.00,0.00,0.00,0.08,2
-0.08,0.05,-1.25,2.87,-0.37,-0.73,0.00,0.00,0.00,0.06,2
-0.08,0.05,-1.24,3.11,0.12,-0.67,0.00,0.00,0.00,0.05,2
-0.08,0.05,-1.25,2.44,1.65,-0.55,0.00,0.00,0.00,0.00,2
-0.07,0.05,-1.24,-1.10,12.21,6.96,0.00,0.00,0.00,0.00,2
-0.17,0.00,-1.24,2.69,0.00,-0.98,0.00,0.00,0.00,0.00,2
-0.17,0.00,-1.23,2.20,1.16,-0.43,0.00,0.00,0.00,0.00,2
-0.19,0.01,-1.24,11.66,-17.09,-1.71,0.00,0.00,0.00,0.00,2
