accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.28,0.10,-1.21,2.20,0.37,-0.37,0.00,0.00,0.00,0.00,2
-0.28,0.09,-1.22,3.17,-0.12,-1.04,0.10,0.00,0.00,0.00,2
-0.29,0.09,-1.22,2.99,-0.37,-0.85,0.73,0.00,0.00,0.00,2
-0.29,0.10,-1.21,2.75,0.12,-0.55,0.79,0.00,0.00,0.00,2
-0.28,0.10,-1.21,3.30,-0.18,-0.73,0.00,0.00,0.00,0.00,2
-0.29,0.10,-1.21,2.93,0.00,-0.73,0.00,0.00,0.00,0.00,2
-0.28,0.10,-1.21,1.89,0.37,-0.43,0.00,0.00,0.00,0.00,2
-0.28,0.10,-1.22,2.44,0.12,-0.06,0.00,0.00,0.00,0.00,2
-0.28,0.10,-1.21,2.62,0.18,-0.31,0.00,0.00,0.00,0.00,2
-0.29,0.09,-1.22,2.69,0.55,-0.55,0.00,0.00,0.00,0.00,2
-0.27,0.08,-1.22,3.54,0.06,-0.31,0.00,0.00,0.00,0.00,2
-0.29,0.10,-1.22,2.75,0.18,-0.55,0.00,0.00,0.00,0.00,2
-0.28,0.09,-1.21,3.91,-0.55,-1.22,0.00,0.00,0.00,0.00,2
-0.29,0.09,-1.22,2.56,-0.12,-0.55,0.00,0.00,0.00,0.00,2
-0.29,0.09,-1.21,2.69,-0.12,-0.55,0.00,0.00,0.00,0.00,2
-0.29,0.10,-1.21,2.81,0.18,-0.61,0.00,0.00,0.00,0.00,2
-0.28,0.10,-1.22,2.87,0.12,-0.61,0.00,0.00,0.00,0.00,2
-0.28,0.10,-1.20,2.99,-0.55,-0.79,0.00,0.00,0.00,0.00,2
-0.28,0.09,-1.21,2.87,0.12,-0.67,0.00,0.00,0.00,0.00,2
-0.28,0.09,-1.22,3.05,-0.12,-0.85,0.00,0.00,0.00,0.00,2
-0.29,0.09,-1.22,3.17,-0.31,-0.67,0.00,0.00,0.00,0.00,2
-0.28,0.10,-1.21,2.87,-0.06,-0.85,0.00,0.00,0.00,0.00,2
-0.29,0.10,-1.22,3.23,-0.12,-0.85,0.00,0.00,0.00,0.00,2
-0.29,0.10,-1.21,2.56,-0.24,-0.92,0.00,0.00,0.00,0.00,2
-0.28,0.09,-1.22,2.62,0.18,-0.67,0.00,0.00,0.00,0.00,2
-0.28,0.09,-1.22,3.05,-0.06,-0.61,0.00,0.00,0.00,0.00,2
-0.28,0.09,-1.22,3.05,0.06,-0.73,0.00,0.00,0.00,0.00,2
-0.28,0.10,-1.21,2.75,0.06,-0.73,0.00,0.00,0.00,0.00,2
-0.28,0.10,-1.22,2.69,-0.06,-0.55,0.00,0.00,0.00,0.00,2
-0.29,0.09,-1.22,3.36,-0.18,-0.67,0.00,0.00,0.00,0.00,2
-0.28,0.09,-1.21,3.17,-0.06,-0.73,0.00,0.00,0.00,0.00,2
-0.29,0.10,-1.21,2.93,-0.43,-0.73,0.00,0.00,0.00,0.00,2
-0.29,0.09,-1.21,2.87,-0.18,-0.73,0.00,0.00,0.00,0.00,2
-0.28,0.10,-1.21,2.75,-0.18,-0.61,0.00,0.00,0.00,0.00,2
-0.29,0.10,-1.21,2.87,-0.12,-0.49,0.00,0.00,0.00,0.00,2
-0.28,0.14,-1.23,-10.68,12.57,-16.05,0.00,0.00,0.00,0.00,2
-0.29,0.09,-1.21,3.30,-0.85,-0.85,0.00,0.00,0.00,0.00,2
-0.28,0.09,-1.24,1.83,0.85,-0.85,0.00,0.00,0.00,0.00,2
-0.31,0.08,-1.21,1.46,2.93,0.00,0.00,0.00,0.00,0.00,2
-0.30,0.09,-1.22,5.74,-4.03,-1.65,0.00,0.00,0.00,0.00,2
-0.39,0.14,-1.22,4.27,31.37,-8.06,0.00,0.00,0.00,0.00,2
-0.44,0.32,-1.15,13.61,-4.39,-4.52,0.00,0.00,0.00,0.00,2
-0.25,0.43,-1.05,-1.89,-5.55,2.14,0.00,0.00,0.00,0.00,2
-0.06,0.57,-1.67,21.97,-25.45,-18.01,0.00,0.00,0.00,0.00,2
-0.07,0.40,-1.22,-4.70,20.14,-6.65,0.00,0.00,0.00,0.00,2
-0.02,0.46,-1.27,9.83,-4.76,2.08,0.00,0.00,0.00,0.00,2
0.00,0.43,-1.12,-12.51,7.75,-0.06,0.00,0.00,0.00,0.00,2
-0.01,0.49,-1.19,-12.02,0.61,-7.14,0.00,0.00,0.00,0.00,2
-0.01,0.36,-1.20,-10.01,1.89,4.88,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,3.30,-0.06,-2.50,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,0.00,-0.85,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.99,-0.06,-0.61,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.25,2.81,0.00,-0.73,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.24,1.95,0.18,-1.16,0.00,0.00,0.00,0.00,2
0.02,0.07,-1.25,2.62,0.85,-0.98,0.00,0.00,0.00,0.00,2
-0.02,0.10,-1.26,2.38,0.12,-1.28,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.26,1.59,0.18,-0.55,0.00,0.00,0.00,0.00,2
-0.01,0.06,-1.26,3.91,-0.12,0.00,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.24,2.20,7.32,-0.49,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,-0.55,-1.28,0.00,0.00,0.00,0.00,2
-0.05,0.13,-1.24,1.89,-2.50,-1.95,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.69,-0.43,-0.79,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,-0.12,-0.85,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,1.40,-1.77,-1.83,0.00,0.00,0.00,0.00,2
-0.00,0.06,-1.26,2.56,-3.30,7.39,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.11,-0.92,-1.04,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.93,0.12,-0.85,0.00,0.00,0.00,0.00,2
-0.01,0.07,-1.25,3.17,2.87,-0.49,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.93,-0.18,-0.67,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.38,2.20,-0.61,0.00,0.00,0.00,0.00,2
-0.01,0.07,-1.24,2.75,-0.67,-0.79,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.25,2.93,0.79,-0.79,0.00,0.00,0.00,0.00,2
-0.03,0.07,-1.27,3.05,-0.49,-0.79,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.81,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.24,5.07,-8.30,-1.46,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,-1.40,-0.85,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.24,2.99,1.04,-0.67,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.24,3.05,-0.24,-0.79,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.87,-0.55,-0.85,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.44,1.77,-0.49,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.24,2.99,0.18,-0.85,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.56,1.65,-0.67,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.81,0.18,-0.61,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.81,-0.43,-0.67,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.69,-0.06,-0.73,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.69,-0.06,-0.85,0.65,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.93,0.18,-0.61,0.68,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.87,0.24,-0.79,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.93,-0.12,-0.79,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.24,3.36,1.53,-0.37,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.24,2.81,0.73,-0.85,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.05,-0.06,-0.73,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.93,0.06,-0.55,0.00,0.00,0.00,0.00,2
-0.02,0.07,-1.27,1.71,0.18,-0.73,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,0.18,-0.73,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.23,2.75,0.37,-0.55,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,2.87,-0.18,-0.67,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.25,2.62,0.49,-2.32,0.00,0.00,0.00,0.00,2
0.01,0.09,-1.24,2.69,-0.37,3.42,0.00,0.00,0.00,0.00,2
0.04,0.14,-1.17,2.01,3.48,-1.89,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.81,0.00,-2.08,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.93,0.98,-0.98,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.32,4.46,-0.67,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.24,2.69,0.06,-0.49,0.00,0.00,0.00,0.00,2
-0.01,0.10,-1.28,1.89,-3.23,11.96,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.25,3.05,0.92,-0.73,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.99,0.00,-0.79,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.25,2.87,-0.18,-1.77,0.00,0.00,0.00,0.00,2
0.03,0.08,-1.23,1.40,-0.43,21.55,0.00,0.00,0.00,0.00,2
0.02,0.08,-1.26,1.77,0.24,-15.87,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.27,3.11,-2.20,4.03,0.00,0.00,0.00,0.00,2
-0.00,0.07,-1.24,3.48,2.32,2.62,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.28,4.27,-1.65,-2.99,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.26,3.42,-4.27,-0.79,0.00,0.00,0.00,0.00,2
0.04,0.11,-1.25,3.23,0.55,-6.10,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.27,2.69,-0.85,-0.92,0.00,0.00,0.00,0.00,2
0.01,0.09,-1.25,2.93,-1.10,-0.79,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.25,3.05,-0.24,-0.37,0.00,0.00,0.00,0.00,2
0.01,0.09,-1.25,3.05,0.49,-0.31,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.26,2.81,0.18,-2.99,0.00,0.00,0.00,0.00,2
-0.01,0.10,-1.25,2.87,-0.92,-0.98,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.24,3.05,0.61,-4.33,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,3.11,0.06,-0.92,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.25,3.05,-0.43,-0.85,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,-0.31,-0.67,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,3.05,-0.31,-0.79,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.69,0.06,-0.61,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,3.05,-0.24,-0.67,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.17,-0.55,-3.42,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.24,2.87,-0.31,-0.73,0.68,0.00,0.00,0.00,2
-0.00,0.08,-1.25,3.05,-0.06,-0.73,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.25,2.99,-0.06,-0.79,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.62,0.18,-0.98,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.44,0.06,-0.85,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.75,-0.06,-0.98,0.00,0.00,0.00,0.00,2
-0.00,0.09,-1.24,3.11,0.06,-0.79,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.24,2.99,-0.12,-0.67,0.00,0.00,0.00,0.00,2
-0.03,0.08,-1.26,2.50,0.24,-0.61,0.00,0.00,0.00,0.00,2
-0.00,0.09,-1.24,2.62,-0.06,-0.67,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.25,2.87,0.98,-0.55,0.00,0.00,0.00,0.00,2
0.00,0.10,-1.24,2.38,1.65,-1.04,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.11,-0.31,-0.92,0.00,0.00,0.00,0.00,2
-0.00,0.07,-1.24,2.44,-0.12,-0.67,0.00,0.00,0.00,0.00,2
0.01,0.07,-1.25,3.11,0.37,-0.67,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.24,2.81,-0.85,-0.67,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.81,0.24,-0.73,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.24,4.52,-10.19,-1.16,0.00,0.00,0.00,0.00,2
0.03,0.06,-1.23,3.54,-1.22,-1.04,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.27,3.30,-3.30,11.90,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,3.05,-0.18,-5.98,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,3.05,0.18,-0.67,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.25,2.99,-0.18,-0.79,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.24,2.81,-0.18,-0.67,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.25,3.05,0.31,-7.26,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.24,2.56,-0.79,-1.22,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,3.23,-1.34,-0.73,0.00,0.00,0.00,0.00,2
-0.02,0.11,-1.23,2.50,-0.31,2.69,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.24,3.23,-2.01,-0.92,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.25,2.93,0.06,-0.85,0.00,0.00,0.00,0.00,2
-0.00,0.07,-1.24,2.81,2.99,-0.73,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.93,0.24,-1.10,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.44,-1.77,-0.85,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.26,2.32,-0.85,-0.98,0.00,0.00,0.00,0.00,2
-0.11,0.03,-1.25,3.17,0.73,1.22,0.00,0.00,0.00,0.00,2
-0.10,0.04,-1.25,2.38,1.10,-0.73,0.00,0.00,0.00,0.00,2
-0.10,0.04,-1.25,5.37,-5.49,-1.04,0.00,0.00,0.00,0.00,2
-0.10,-0.00,-1.20,0.67,0.61,1.28,0.00,0.00,0.00,0.00,2
-0.01,0.07,-1.21,4.64,-4.70,-0.98,0.00,0.00,0.00,0.00,2
0.02,0.10,-1.22,3.11,-4.76,-1.65,0.00,0.00,0.53,0.00,2
-0.01,0.08,-1.26,2.62,0.55,-0.55,0.00,0.00,0.20,0.00,2
0.01,0.12,-1.27,-1.53,1.95,-3.78,0.00,0.00,0.20,0.00,2
-0.01,0.07,-1.24,6.59,-0.85,-2.81,0.00,0.00,0.25,0.00,2
-0.02,0.06,-1.25,4.33,0.37,-0.85,0.00,0.00,0.20,0.00,2
-0.04,0.05,-1.23,15.14,-1.65,1.28,0.00,0.00,0.19,0.00,2
-0.00,0.08,-1.25,4.33,-3.23,-2.01,0.00,0.00,0.37,0.00,2
-0.03,0.05,-1.25,3.17,0.18,-0.31,0.00,0.00,0.00,0.00,2
-0.03,0.05,-1.25,0.31,-2.01,-0.79,0.00,0.00,0.00,0.00,2
-0.01,0.10,-1.19,2.56,0.49,-0.85,0.00,0.00,0.00,0.00,2
-0.03,0.10,-1.29,-3.30,2.50,-5.19,0.00,0.00,0.00,0.00,2
-0.09,0.06,-1.26,4.64,-3.66,-0.92,0.00,0.00,0.00,0.00,2
-0.02,0.07,-1.24,1.71,2.44,-0.61,0.00,0.00,0.00,0.00,2
-0.10,0.04,-1.25,-0.98,6.71,-0.79,0.00,0.00,0.00,0.00,2
-0.03,0.04,-1.25,11.66,-6.53,-3.48,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.11,0.12,-0.79,0.00,0.00,0.00,0.00,2
-0.02,0.07,-1.26,3.23,-0.55,-0.61,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.23,-0.49,0.24,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.26,2.93,-0.06,-0.79,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,0.00,-0.55,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.81,-0.18,-0.61,0.00,0.00,0.00,0.00,2
0.00,0.09,-1.25,2.81,0.18,-0.79,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.69,0.18,-0.92,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.75,0.06,-1.16,0.00,0.00,0.00,0.00,2
-0.00,0.09,-1.25,2.87,0.12,-0.67,0.72,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.93,0.24,-0.73,0.83,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.81,-0.24,-0.49,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,3.11,0.00,-0.61,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.75,-0.12,-0.73,0.00,0.00,0.72,0.00,2
-0.00,0.08,-1.25,2.87,0.12,-0.73,0.00,0.00,0.85,0.00,2
0.01,0.08,-1.25,2.87,0.55,-0.73,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.87,0.24,-0.79,0.00,0.00,0.00,0.00,2
-0.00,0.09,-1.25,2.81,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.25,2.87,0.06,-0.85,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.75,0.12,-0.79,0.00,0.00,0.00,0.00,2
0.03,-0.03,-1.30,3.60,-10.80,17.70,0.00,0.00,0.00,0.00,2
-0.08,0.05,-1.26,3.30,2.26,-21.55,0.00,0.00,0.00,0.00,2
-0.04,0.07,-1.25,10.99,-17.82,-1.34,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.24,2.62,-0.49,-0.73,0.00,0.00,0.00,0.00,2
0.02,0.10,-1.26,6.41,-4.09,-0.12,0.00,0.00,0.00,0.00,2
0.06,0.15,-1.25,-2.87,8.06,-1.22,0.00,0.00,0.00,0.00,2
0.02,0.10,-1.25,5.25,-4.58,-0.43,0.00,0.00,0.00,0.00,2
0.03,0.10,-1.26,-0.49,6.53,16.72,0.00,0.00,0.00,0.00,2
0.02,0.12,-1.25,-5.37,9.77,19.04,0.00,0.00,0.00,0.00,2
-0.00,0.09,-1.24,2.44,0.06,-0.18,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,1.40,7.20,0.43,0.00,0.00,0.00,0.00,2
-0.11,0.05,-1.26,2.01,1.34,0.12,0.00,0.00,0.00,0.00,2
-0.03,0.08,-1.24,2.20,0.18,-0.61,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.50,0.00,-0.43,0.00,0.50,0.00,0.00,2
-0.01,0.08,-1.24,2.50,-0.12,-0.49,0.00,0.67,0.00,0.00,2
-0.01,0.08,-1.25,2.93,0.00,-0.55,0.00,0.87,0.00,0.00,2
-0.01,0.08,-1.25,2.69,-0.06,-0.24,0.00,0.59,0.00,0.00,2
-0.02,0.08,-1.25,2.69,-0.31,-0.31,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.75,0.00,-0.49,0.62,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.69,-0.12,-0.24,0.16,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.62,-0.12,-0.24,0.00,0.00,0.00,0.00,2
-0.08,0.12,-1.23,3.17,-0.24,-10.44,0.00,0.00,0.00,0.00,2
-0.07,0.15,-1.25,2.38,0.18,-4.39,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.23,0.37,0.92,0.00,0.00,0.00,0.00,2
0.04,0.10,-1.25,4.21,2.87,1.59,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.24,0.85,2.32,-0.98,0.00,0.00,0.00,0.00,2
-0.06,0.07,-1.25,3.48,2.14,-0.61,0.00,0.00,0.00,0.00,2
-0.03,0.11,-1.29,3.42,-8.00,-4.03,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.24,2.20,8.24,-0.98,0.00,0.00,0.00,0.00,2
-0.12,0.03,-1.25,3.97,-2.01,-0.73,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.11,0.12,-0.55,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.81,0.18,-0.79,0.58,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.69,0.00,-0.55,0.55,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.93,-0.18,-0.73,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.81,0.06,-0.73,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.93,0.06,-0.79,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.75,0.43,-1.40,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,0.00,-0.61,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.93,0.18,-0.67,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.56,-0.31,-0.61,0.78,0.00,0.00,0.00,2
-0.00,0.08,-1.25,3.05,0.00,-0.73,0.76,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.56,-0.12,-0.49,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,0.18,-0.79,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.05,0.43,-0.73,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,0.00,-0.55,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,0.06,-0.73,0.00,0.00,0.00,0.00,2
0.01,0.06,-1.23,3.85,-4.15,-11.41,0.00,0.00,0.06,0.00,2
-0.00,0.08,-1.24,2.87,-0.18,-0.49,0.00,0.00,0.71,0.00,2
-0.00,0.08,-1.25,2.69,0.12,-0.73,0.00,0.00,0.74,0.00,2
-0.00,0.08,-1.25,2.81,0.12,-0.85,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.87,0.12,-0.67,0.00,0.00,0.00,0.00,2
0.01,0.08,-1.24,2.93,1.10,-0.06,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,3.05,0.24,-0.61,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.25,2.81,0.00,-0.43,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,-0.18,-0.55,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.24,2.62,0.12,-0.61,0.00,0.00,0.00,0.00,2
0.01,0.09,-1.24,2.38,3.97,6.23,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,3.42,0.24,-0.43,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,6.10,-0.67,0.85,0.00,0.00,0.00,0.00,2
-0.05,0.08,-1.27,0.61,1.95,-0.85,0.00,0.00,0.00,0.00,2
-0.08,0.07,-1.25,3.85,2.01,-0.49,0.00,0.00,0.00,0.00,2
-0.10,0.06,-1.25,4.27,-2.56,0.73,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,2.32,0.12,-0.61,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.25,2.75,-0.18,-0.49,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,2.62,0.00,-0.43,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.25,2.69,0.06,-0.37,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.25,2.44,-0.12,-0.37,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,2.69,0.12,-0.49,0.60,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.62,0.06,-0.49,0.66,0.00,0.00,0.00,2
-0.01,0.08,-1.24,2.62,0.00,-0.55,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,3.05,0.12,-0.55,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.81,-0.24,-0.61,0.00,0.00,0.00,0.00,2
-0.00,0.09,-1.25,2.75,-0.12,-0.49,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.25,3.11,0.67,-1.28,0.00,0.00,0.00,0.00,2
-0.17,-0.01,-1.23,-8.18,23.25,-18.07,0.00,0.00,0.00,0.00,2
-0.11,0.04,-1.24,2.32,-1.65,-0.67,0.00,0.00,0.00,0.00,2
-0.12,0.03,-1.25,2.69,-1.40,-0.12,0.00,0.00,0.00,0.00,2
-0.08,0.05,-1.25,3.05,-0.98,-10.44,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.24,3.05,0.49,-0.43,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,3.05,0.12,-0.61,0.49,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.87,0.06,-0.73,0.69,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.93,0.06,-1.04,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.75,-0.06,-0.67,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.99,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.26,2.44,-0.43,-0.73,0.00,0.00,0.00,0.00,2
-0.01,0.08,-1.25,2.81,0.18,-0.67,0.00,0.00,0.68,0.00,2
-0.01,0.08,-1.24,2.93,-0.18,-0.73,0.00,0.00,0.70,0.00,2
-0.02,0.09,-1.24,2.56,-0.06,-0.67,0.00,0.00,0.00,0.00,2
0.00,0.08,-1.25,2.93,0.12,-0.61,0.00,0.00,0.00,0.00,2
-0.00,0.08,-1.24,2.87,1.40,-0.85,0.00,0.00,0.00,0.00,2
-0.11,0.04,-1.25,3.17,0.24,-0.67,0.00,0.00,0.00,0.00,2
-0.11,0.04,-1.24,2.75,1.10,0.73,0.00,0.00,0.00,0.00,2
-0.11,0.04,-1.24,2.93,0.00,-0.37,0.00,0.00,0.00,0.00,2
-0.11,0.03,-1.25,2.75,0.00,-0.55,0.00,0.00,0.00,0.00,2
-0.03,0.08,-1.25,1.77,2.56,-0.55,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,3.97,-2.56,-0.49,0.28,0.00,0.00,0.00,2
-0.02,0.08,-1.25,3.23,-0.18,-0.55,0.59,0.00,0.00,0.00,2
-0.02,0.08,-1.25,2.87,0.24,-0.61,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,2.87,0.00,-0.67,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,2.75,0.31,-0.61,0.00,0.00,0.00,0.00,2
-0.05,0.07,-1.26,3.11,0.18,-0.73,0.00,0.00,0.00,0.00,2
-0.02,0.09,-1.24,1.04,4.03,-0.49,0.00,0.00,0.00,0.00,2
-0.10,0.05,-1.25,3.54,-2.26,-0.92,0.00,0.00,0.00,0.00,2
-0.01,0.09,-1.24,2.93,-0.24,-0.79,0.00,0.00,0.00,0.00,2
-0.02,0.08,-1.25,3.36,-1.34,-0.79,0.00,0.00,0.00,0.00,2
