accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.69,0.10,-1.00,41.44,-33.69,25.33,0.00,0.00,0.00,0.00,2
-0.76,-0.06,-1.30,36.07,-98.63,54.99,0.24,0.00,0.00,0.00,2
-0.66,0.08,-1.45,-13.61,12.08,-4.88,0.00,0.00,0.00,0.00,2
-0.47,-0.07,-0.85,3.05,-40.83,-12.70,0.44,0.00,0.00,0.00,2
-0.72,0.01,-1.02,39.73,41.44,33.39,0.00,0.00,0.00,0.00,2
-0.66,-0.02,-0.78,-70.37,-19.47,-22.58,0.39,0.00,0.00,0.00,2
-0.90,0.07,-0.54,27.47,29.05,9.89,0.00,0.00,0.00,0.00,2
-0.86,0.24,-0.72,-31.07,-161.93,-32.78,0.47,0.00,0.00,0.00,2
-0.91,0.07,-0.89,-16.66,63.54,-2.08,0.00,0.00,0.00,0.00,2
-0.83,0.18,-0.80,-9.34,-44.62,13.37,0.49,0.05,0.00,0.00,2
-0.85,0.19,-0.77,17.70,24.60,4.52,0.00,0.00,0.00,0.00,2
-0.88,-0.02,-0.83,40.59,-35.40,44.07,0.00,0.00,0.00,0.00,2
-0.52,0.08,-0.90,243.47,81.48,133.06,0.00,0.00,0.00,0.00,2
